id;host_is_superhost;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price;minimum_nights_avg_ntm;maximum_nights_avg_ntm;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable
1,06149065371875E+018;1;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1;1;1;140;4.8;365;21;21;2;4.9;4.95;4.95;4.95;4.95;4.95;4.76;0
1,06156478939237E+018;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;8;2;4;6;133;2.8;365;13;13;2;3.85;3.85;4.08;4.69;4.62;4.62;3.62;1
1,06157089025349E+018;1;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;3;3;75;3.9;999;48;48;4;4.88;4.81;4.85;4.92;4.9;4.85;4.6;1
1,06588455192835E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;3;1.5;1;1;133;120;1125;3;3;0;5;5;5;5;5;5;4.67;1
1,06645729181471E+018;1;0;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;145;31;365;1;1;0;5;5;5;5;5;5;3;0
1,06193523718069E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;4;4;85;4.9;365;36;36;4;4.72;4.81;4.78;4.75;4.67;4.94;4.67;1
1,06218471713275E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;6;1;2;0;220;14;730;1;1;0;5;5;5;5;5;5;5;0
1,06220227998252E+018;0;1;Montbau;Private room in home;Private room;3;1;3;2;70;31;365;2;2;0;4;4;5;4;4;4;4;0
1,06222369000987E+018;0;1;el Barri Gòtic;Private room in rental unit;Private room;2;1;1;1;25;3;90;1;1;1;4;4;4;5;4;5;5;0
1,06942182842194E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;2;1;1;1;75;32;334;1;1;0;5;5;5;5;5;5;5;0
1,06948084149986E+018;1;1;Sants - Badal;Private room in rental unit;Private room;2;1;1;1;67;1;360;80;80;8;4.98;4.95;5;4.98;4.95;4.83;4.8;1
1,06960392641237E+018;0;1;el Clot;Private room in rental unit;Private room;2;1.5;1;0;48;1;365;39;39;1;4.74;4.82;4.85;4.95;4.97;4.77;4.69;1
1,0668480549313E+018;0;1;el Barri Gòtic;Private room in rental unit;Private room;2;1;1;1;39;2.8;15;15;15;0;3.93;4.07;4.33;4.73;4.6;4.4;3.8;1
1,06684806592278E+018;0;1;el Poblenou;Entire rental unit;Entire home/apt;5;2;3;3;96;31.9;131;1;1;0;5;5;5;5;5;5;5;0
1,06688226428322E+018;0;1;el Barri Gòtic;Private room in rental unit;Private room;2;1;1;1;37;2.8;15;12;12;2;4;3.75;4.33;4.42;4.17;4.42;3.92;1
1,06718727141404E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;2;1;1;2;87;3;30;4;4;1;3.5;3.5;3.75;3.5;4.25;5;3.5;1
1,06728289401292E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;5;2;3;4;164;4.9;365;24;24;1;4.58;4.58;4.71;4.42;4.63;4.75;4.67;1
1,06960772094615E+018;0;1;el Camp de l'Arpa del Clot;Private room in rental unit;Private room;2;2.5;1;1;60;1;365;57;57;3;4.7;4.75;4.79;4.95;4.95;4.81;4.7;1
1,06964301340977E+018;1;1;Vallcarca i els Penitents;Entire rental unit;Entire home/apt;6;1.5;2;0;61;6.9;365;16;16;3;4.94;4.81;5;5;5;4.81;4.75;1
1,06976533998301E+018;1;1;Sant Andreu;Private room in home;Private room;2;0;1;1;51;2;1125;56;56;6;4.93;4.96;4.95;4.96;4.91;4.77;4.91;1
1,0697674644154E+018;1;1;Vallcarca i els Penitents;Entire rental unit;Entire home/apt;5;1;2;3;53;6.9;365;19;19;1;4.95;4.89;4.84;4.89;5;4.74;4.63;1
1,0697930268379E+018;1;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;7;2;4;4;93;6.9;365;27;27;1;4.89;4.93;4.89;5;4.96;4.93;4.85;1
1,07003420342339E+018;0;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;3;1;2;2;67;32;364;4;4;0;4.5;5;5;5;5;4.75;5;0
1,07006544752188E+018;0;1;la Maternitat i Sant Ramon;Entire rental unit;Entire home/apt;2;1;0;1;80;3;365;17;17;0;4.76;4.76;4.71;4.94;4.94;4.71;4.53;1
1,07008038641503E+018;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;9;2;4;0;243;2.3;15;2;2;2;4.5;5;5;5;5;5;4.5;1
1,06735551090471E+018;0;1;la Sagrada Família;Private room in rental unit;Private room;1;1;1;1;27;30;365;3;3;0;3;3;3;3.33;3;4.67;3;1
1,06783345239178E+018;0;1;el Coll;Private room in rental unit;Private room;1;1;1;1;25;31;365;1;1;0;5;5;5;5;5;5;5;1
1,06807361990341E+018;1;1;el Congrés i els Indians;Entire rental unit;Entire home/apt;2;1.5;1;1;55;32;300;5;5;1;5;5;5;5;5;5;4.8;0
1,06864238070566E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;4;2;2;2;94;32;360;4;4;0;4.75;5;5;5;4.5;4.75;4.75;0
1,07008552025724E+018;0;1;la Nova Esquerra de l'Eixample;Private room in rental unit;Private room;1;1;1;1;39;32;365;4;4;0;5;5;5;4.75;5;5;5;0
1,07010264114815E+018;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;76;3;30;38;38;2;4.34;4.55;4.13;4.61;4.58;4.84;4.32;1
1,07013669910295E+018;0;0;el Poble Sec;Entire rental unit;Entire home/apt;4;2;3;4;60;4;125.3;13;13;1;4.77;4.85;4.85;4.62;4.92;4.62;4.38;0
1,07025681471338E+018;1;1;Sant Antoni;Entire rental unit;Entire home/apt;2;1;1;1;77;3;1006.1;39;39;3;4.87;4.82;4.97;4.74;4.87;4.82;4.49;1
1,06878346228391E+018;0;1;la Nova Esquerra de l'Eixample;Private room in rental unit;Private room;1;2;1;1;35;15;365;1;1;0;5;5;4;5;5;5;5;1
1,06878376766971E+018;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;8;2;1;1;500;3;365;1;1;0;5;5;5;5;5;5;5;1
1,06894042697902E+018;1;1;les Corts;Entire rental unit;Entire home/apt;4;2;2;3;115;31.6;365;1;1;0;5;5;5;5;5;5;5;0
1,06935439992236E+018;1;1;el Poble Sec;Private room in rental unit;Private room;1;0.5;1;1;40;1;5;52;52;6;4.9;4.85;4.98;4.92;4.96;4.92;4.67;0
1,07244902844361E+018;1;0;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;3;1;2;2;170;31;365;1;1;0;5;5;5;5;5;5;5;0
1,0702939133262E+018;0;1;Sarrià;Entire rental unit;Entire home/apt;4;2;2;2;164;31;330;1;1;0;4;4;5;4;4;5;4;0
1,0703951249053E+018;0;1;el Poble Sec;Entire rental unit;Entire home/apt;3;1.5;1;2;176;3;365;33;33;2;4.97;4.97;5;4.91;5;4.73;4.82;0
1,07046912349704E+018;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;1;1;2;120;31;45;1;1;0;5;5;5;5;5;5;5;0
1,07054139121967E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;4;4;85;4.9;365;22;22;3;4.77;4.59;4.95;4.64;4.86;4.91;4.68;1
1,07057196495159E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;3;4;85;4.8;365;32;32;2;4.66;4.72;4.75;4.53;4.75;4.97;4.5;1
1,07302508373052E+018;1;1;Sant Gervasi - Galvany;Entire rental unit;Entire home/apt;4;1;2;2;108;31;320.5;4;4;0;5;5;4.75;5;4.75;4.75;4.5;1
1,07304438145836E+018;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;0;0;50;32;365;3;3;0;5;5;5;5;5;4.67;5;0
1,07306111266373E+018;1;1;el Barri Gòtic;Entire rental unit;Entire home/apt;2;1;1;1;59;32;365;2;2;0;5;5;5;5;5;5;5;0
1,07310935523781E+018;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;65;32;365;3;3;0;5;5;5;5;5;5;4.33;0
1,07312803283281E+018;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;1;1;1;1;31;31;365;1;1;0;3;5;5;5;2;5;4;0
1,07334897087378E+018;0;1;Sant Pere, Santa Caterina i la Ribera;Private room in rental unit;Private room;2;2;1;1;46;2;365;47;47;2;4.72;4.7;4.68;4.77;4.77;4.72;4.4;0
1,07340817624138E+018;1;1;la Dreta de l'Eixample;Private room in rental unit;Private room;2;1;1;1;79;4.8;1125;36;36;0;4.81;4.78;4.81;4.83;4.81;4.97;4.78;0
1,07369214709289E+018;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;3;1;2;2;191;30.8;1125;4;4;0;5;5;5;5;5;5;5;0
1,07387576963088E+018;0;1;el Poble Sec;Entire rental unit;Entire home/apt;2;1;2;3;52;3;365;18;18;1;4.06;4.44;4.33;4.39;4.22;4.33;3.83;1
1,07059802589051E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;4;4;85;4.9;365;25;25;4;4.8;4.96;4.96;4.84;4.92;4.92;4.72;1
1,07062224964981E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;5;1;3;3;85;4.9;365;28;28;4;4.96;4.89;4.96;4.89;4.93;5;4.82;1
1,07086000938994E+018;1;1;el Fort Pienc;Private room in rental unit;Private room;1;1;1;0;21;35;180;3;3;1;5;5;5;5;5;5;4.67;0
1,07087606550613E+018;0;1;la Barceloneta;Private room in rental unit;Private room;2;1;1;1;31;1;365;48;48;2;4.69;4.77;4.92;4.73;4.81;4.75;4.52;1
1,07088968044253E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;7;1;3;5;1383;2.9;105.4;26;26;1;4.38;4.65;4.62;4.77;4.58;4.5;4.38;0
1,0708901827976E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;4;1;1;2;985;2.8;163.4;13;13;0;4.85;4.85;4.77;4.54;5;4.69;4.62;0
1,07397064920473E+018;0;1;la Sagrada Família;Private room in condo;Private room;1;1.5;1;1;22;31;365;2;2;0;4;4;5;4;5;5;4.5;0
1,07439323401408E+018;0;1;el Raval;Entire rental unit;Entire home/apt;4;1;2;2;23;31.6;365;4;4;0;4.75;5;4.5;5;4.75;4.5;4.75;0
1,07443097866201E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;5;2;3;4;60;67.2;365;1;1;0;3;5;5;5;5;5;5;0
1,0745221308195E+018;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;70;32;365;5;5;0;5;5;5;5;5;5;4.2;0
1,07460578560189E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;99;112.4;999;3;3;0;5;5;5;5;5;5;4.67;1
1,07467309967313E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;8;2;3;3;136;3;365;26;26;3;4.88;4.77;4.92;4.92;4.88;5;4.54;1
1,07478019898914E+018;1;1;Diagonal Mar i el Front Marítim del Poblenou;Entire rental unit;Entire home/apt;8;2;4;5;395;1;365;19;19;0;5;5;4.95;5;5;4.95;4.84;0
1,07089052380706E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;8;2;3;6;1581;2.8;131;16;16;2;4.25;4.75;4.63;4.5;4.5;4.44;4.19;0
1,07089101771968E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;5;1;3;3;1254;2.9;105.7;26;26;1;4.54;4.69;4.46;4.46;4.5;4.65;4.46;0
1,0708914353255E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;6;2;3;5;1354;2.9;109.2;20;20;0;4.3;4.3;4.35;4.3;4.3;4.55;3.9;0
1,07089186036506E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;4;1;1;2;982;2.9;103.1;16;16;0;4.63;4.81;4.81;4.5;4.5;4.75;3.94;0
1,07089233210109E+018;0;0;el Camp de l'Arpa del Clot;Entire rental unit;Entire home/apt;8;2;3;6;1632;2.9;88.9;18;18;2;4.67;4.78;4.89;4.5;4.72;4.89;4.61;0
1,07091311963085E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;8;2;3;7;118;27;365;2;2;0;5;5;5;5;5;5;5;0
1,07094475618296E+018;0;1;el Raval;Private room in rental unit;Private room;3;1;1;2;50;31;365;19;19;1;4.74;4.84;4.84;4.84;4.95;4.16;4.68;0
1,0709605284271E+018;1;1;la Vila de Gràcia;Room in hotel;Private room;3;1;1;3;100;1;895.6;33;33;1;4.76;4.61;4.79;4.94;4.85;4.64;4.45;1
1,07479926765315E+018;0;1;el Congrés i els Indians;Private room in rental unit;Private room;2;1;1;1;46;2;365;19;19;1;4.53;4.47;4.84;4.89;4.84;4.79;4.26;1
1,07508551024827E+018;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;6;1;2;4;46;19.7;999;21;21;1;3.95;4.48;4.43;4.57;4.57;4.67;3.95;1
1,07508554168861E+018;0;1;el Raval;Entire rental unit;Entire home/apt;8;2;4;6;138;19.7;999;25;25;2;4.84;4.92;4.84;4.72;4.8;4.84;4.72;1
1,0751005836749E+018;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;5;1.5;3;4;103;3;365;33;33;3;4.33;4.21;4.61;4.48;4.64;4.79;4.33;0
1,07512034224374E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;85;3;999;5;5;1;4.8;4.8;4.6;5;5;4.8;4.2;1
1,07512580407194E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;97;3.4;999;11;11;0;4.64;4.64;4.91;4.82;4.82;4.91;4.55;1
1,07513445230814E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;80;3.5;999;23;23;0;4.57;4.57;4.57;4.78;4.87;4.61;4.35;1
1,07098273726213E+018;0;1;el Raval;Entire home;Entire home/apt;4;1;2;2;68;32;360;2;2;0;5;4;4;5;5;5;3.5;0
1,07098591811462E+018;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;4;1;2;2;91;4.9;999;3;3;2;3.33;4;3.33;4;3.33;5;3.67;1
1,07100130737516E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;85;3.5;999;25;25;0;4.52;4.68;4.56;4.76;4.76;4.68;4.4;1
1,0710079299222E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;95;3.5;999;33;33;3;4.7;4.79;4.73;4.79;4.76;4.79;4.42;1
1,07107588030404E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;98;3.5;999;9;9;0;4.44;4.67;4.78;4.67;4.89;4.67;4.33;1
1,07118866682326E+018;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;6;1;4;5;116;4.9;365;15;15;2;4.73;4.8;4.8;4.67;4.8;5;4.73;0
1,07524181292572E+018;0;1;la Barceloneta;Entire rental unit;Entire home/apt;2;1;0;1;87;3.5;999;18;18;0;4.28;4.61;4.83;4.22;4.94;4.78;3.94;1
1,07526676280897E+018;0;1;el Poble Sec;Private room in rental unit;Private room;1;1;1;1;41;1;365;5;5;0;5;4.8;4.6;5;5;5;4.6;1
1,07530244035016E+018;0;1;el Poble Sec;Private room in rental unit;Private room;2;1;1;2;31;1;365;16;16;0;4.44;4.31;4.75;4.38;4.63;4.56;4.06;1
1,07536223765652E+018;0;1;el Putxet i el Farró;Entire rental unit;Entire home/apt;5;2;3;4;85;4.9;365;22;22;2;4.73;4.91;4.91;4.82;4.73;4.77;4.64;1
1,07171186566746E+018;0;1;Sants;Entire rental unit;Entire home/apt;3;1;2;3;67;32;365;1;1;0;2;3;1;3;2;3;2;0
1,07173942994358E+018;0;1;Can Baró;Entire rental unit;Entire home/apt;4;2;2;3;1000;1.9;966.5;15;15;2;4.53;4.53;4.6;4.4;4.4;4.2;4.2;0
1,07176766543387E+018;0;1;Hostafrancs;Entire rental unit;Entire home/apt;2;1;1;1;88;1;365;2;2;0;5;4.5;5;5;5;5;4;1
1,07590891353046E+018;1;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;3;1;1;2;118;3.5;1125;35;35;1;4.91;4.89;4.89;4.91;4.77;4.94;4.66;0
1,07591046317256E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;3;2;2;2;119;35.7;1125;1;1;0;5;5;5;5;5;5;5;1
1,0760385165335E+018;0;1;la Maternitat i Sant Ramon;Private room in rental unit;Private room;2;2;1;1;45;1;365;67;67;1;4.79;4.82;4.43;4.88;4.97;4.84;4.69;0
1,07223426352883E+018;0;1;el Coll;Entire rental unit;Entire home/apt;5;1;2;4;115;3.4;999;18;18;0;4.22;4.22;4.5;4.78;4.56;3.83;3.83;1
1,07226026029405E+018;0;1;el Raval;Private room in rental unit;Private room;1;2;1;1;39;4;330;8;8;1;4.5;4.38;4;4.38;4.38;4;4.13;0
1,07227090007487E+018;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;26;32;333;1;1;0;5;5;5;5;5;5;4;1
1,07227249841326E+018;0;1;el Carmel;Entire rental unit;Entire home/apt;4;1;3;3;63;32;999;1;1;0;5;5;5;5;5;5;5;1
1,07615034917778E+018;1;1;la Salut;Entire rental unit;Entire home/apt;4;1;2;3;164;2;1125;39;39;0;4.95;4.9;4.92;4.97;4.97;4.82;4.85;0
1,07642088392844E+018;1;1;el Fort Pienc;Private room in rental unit;Private room;1;0.5;1;1;25;32;365;19;19;0;4.68;4.74;4.32;4.89;4.95;4.74;4.58;0
1,07642704753506E+018;1;1;el Fort Pienc;Private room in rental unit;Private room;1;1.5;1;1;20;32;365;67;67;0;4.84;4.91;4.84;4.96;4.99;4.93;4.81;0
1,0764308620035E+018;1;1;el Fort Pienc;Private room in rental unit;Private room;1;1.5;1;1;21;32;365;4;4;1;5;5;5;5;5;5;5;0
1,07658375729307E+018;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;6;2;2;4;122;2.8;365;34;34;0;4.74;4.68;4.88;4.85;4.91;4.82;4.65;1
1,07661476138188E+018;1;1;el Raval;Entire rental unit;Entire home/apt;4;1;2;2;65;32;365;4;4;0;5;5;5;5;5;5;5;0
1,07227584872905E+018;0;1;el Raval;Private room in rental unit;Private room;1;2;1;1;29;4;330;3;3;1;4.67;4.67;4.67;3.67;3.67;4.67;5;0
1,07227654595726E+018;0;1;la Sagrera;Entire rental unit;Entire home/apt;4;1;2;4;55;31;335;2;2;0;5;5;5;5;5;5;5;0
1,07228108499866E+018;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;4;1;2;4;123;1;364;27;27;1;4.48;4.48;4.48;4.59;4.74;4.74;4.26;0
1,07228953462868E+018;0;1;el Raval;Private room in rental unit;Private room;1;2;1;1;39;4;330;8;8;1;4.5;4.75;4.25;4.63;4.75;4.13;4.13;0
1,07871294125324E+018;1;1;la Vila Olímpica del Poblenou;Entire rental unit;Entire home/apt;6;2;4;0;148;32;335;8;8;0;4.88;5;4.75;5;5;5;4.88;0
1,07881229302719E+018;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;1;2;1;1;28;1;365;56;56;3;4.59;4.73;4.68;4.75;4.84;4.91;4.41;1
1,07671470688049E+018;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;6;2;3;5;264;2;333;26;26;2;4.69;4.81;4.77;4.96;4.85;4.69;4.65;0
1,0767919740823E+018;1;1;el Camp d'en Grassot i Gràcia Nova;Entire rental unit;Entire home/apt;5;1;3;5;189;3;365;27;27;0;4.78;4.74;4.85;4.7;4.96;4.74;4.59;0
1,07694178243089E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;5;1;2;4;121;3;365;22;22;1;4.91;4.86;4.95;4.95;4.95;4.91;4.68;1
1,07694956932332E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;112;3;365;22;22;0;4.86;4.91;4.95;4.91;4.59;4.82;4.59;1
1,07695854090834E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;8;2;3;6;144;3.7;365;3;3;3;5;5;5;5;5;5;5;1
1,07696370769181E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;5;1;2;4;115;3;365;30;30;1;4.8;4.9;5;4.8;4.8;5;4.7;1
1,0788172507899E+018;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;2;2;1;1;36;1;365;61;61;1;4.56;4.57;4.67;4.72;4.67;4.75;4.34;1
1,07882015136573E+018;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;4;2;1;2;35;1;365;63;63;0;4.59;4.62;4.65;4.83;4.75;4.84;4.4;1
1,07899715696063E+018;1;1;el Barri Gòtic;Entire rental unit;Entire home/apt;3;1;1;2;50;32;90;5;5;0;5;5;4.8;5;5;5;4.6;0
1,07900588713667E+018;1;1;la Sagrera;Entire rental unit;Entire home/apt;6;2;2;3;75;2;999;41;41;2;4.66;4.66;4.9;4.83;4.9;4.39;4.61;1
1,07901939539396E+018;0;1;Sants - Badal;Entire rental unit;Entire home/apt;6;2;4;4;70;31;365;2;2;0;4.5;5;4.5;5;5;5;4;0
1,07948624301681E+018;0;1;Sant Gervasi - Galvany;Entire rental unit;Entire home/apt;8;1.5;0;6;236;2;365;16;16;0;4.38;4.44;4.31;4.63;4.5;4.63;4.13;1
1,07948626617678E+018;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;10;3;4;7;352;2;365;1;1;0;4;4;3;5;4;5;3;1
1,07696981422128E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;5;1;2;4;140;3;365;14;14;1;4.86;4.79;5;4.93;4.86;5;4.93;1
1,07697583822291E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;114;3;365;27;27;1;4.89;4.85;4.78;4.96;5;4.93;4.74;1
1,07735584398597E+018;1;1;la Sagrada Família;Room in hotel;Private room;2;1;1;1;126;1.9;58.5;19;19;2;4.63;4.74;4.58;4.79;4.84;4.89;4.68;1
1,07736836171146E+018;1;1;el Fort Pienc;Room in hotel;Private room;2;1;1;1;102;1.9;58.5;5;5;0;5;4.8;5;5;4.8;5;4.8;1
1,0795934818473E+018;1;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;1;2;1;1;41;31;93;6;6;1;4.83;4.83;5;5;5;5;5;0
1,07962040254426E+018;0;1;Sarrià;Entire rental unit;Entire home/apt;5;2;3;3;117;35.7;1125;1;1;0;5;5;4;5;5;5;4;1
1,07966973510601E+018;0;1;Sarrià;Entire rental unit;Entire home/apt;4;2;2;2;120;37.8;1125;1;1;0;5;5;5;5;5;5;5;1
1,0797355284545E+018;1;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;1;2;1;1;38;31;1125;5;5;0;4.8;4.4;5;5;4.4;5;4;0
1,07975162348232E+018;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;13;3;5;7;213;1;365;90;90;14;4.91;4.93;4.9;4.9;4.94;4.99;4.9;1
1,07975772289328E+018;1;1;el Poblenou;Private room in loft;Private room;1;1.5;1;1;28;31;120;1;1;0;5;5;5;5;5;5;5;0
1,07977883046164E+018;1;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;1;2;1;1;38;31;1125;5;5;0;5;5;5;5;5;5;4.8;0
1,07768528419483E+018;1;1;el Clot;Entire rental unit;Entire home/apt;3;1;2;2;70;32;365;3;3;1;5;5;5;5;5;5;5;0
1,07773181759589E+018;0;1;Sant Pere, Santa Caterina i la Ribera;Private room in rental unit;Private room;2;1;1;1;58;1;365;13;13;2;4.69;4.46;4.46;4.85;4.85;5;4.38;1
1,07774644262887E+018;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1;2;2;95;1;1125;4;4;0;4.5;4.75;4.5;4.75;4.75;5;4.75;0
1,08177278453055E+018;0;1;la Sagrada Família;Private room in rental unit;Private room;2;1;1;1;200;31;730;12;12;0;4.25;4.25;4.67;4.58;4.58;4.83;4.42;0
1,08178276713287E+018;0;1;la Vila Olímpica del Poblenou;Private room in rental unit;Private room;2;1;1;1;125;1;365;32;32;0;4.94;4.97;4.97;5;4.97;5;4.78;0
1,07981917468546E+018;0;1;Navas;Private room in rental unit;Private room;2;1;1;1;40;1;5;9;9;1;5;4.89;5;5;5;4.89;4.89;0
1,08023859412887E+018;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;6;1;1;3;100;30.7;999;5;5;0;3.8;4.4;4.4;4.2;4.2;4.2;3.4;1
1,08027883154963E+018;0;0;Sant Antoni;Entire rental unit;Entire home/apt;3;2;2;4;62;2.8;122.6;13;13;1;4.69;4.77;4.85;4.54;4.62;4.92;4.38;0
1,08181956863535E+018;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;6;2;3;3;139;31;330;1;1;0;5;5;3;5;5;5;5;0
1,08186176011002E+018;1;1;el Poble Sec;Private room in rental unit;Private room;1;1;1;1;29;7;1125;16;16;0;4.94;4.94;4.88;5;5;5;4.94;0
1,0819054209985E+018;0;1;la Trinitat Vella;Private room in rental unit;Private room;3;1;1;2;84;1;365;14;14;0;4.43;4.43;4.71;4.64;4.36;3.93;4.14;0
1,08191501628986E+018;1;1;el Baix Guinardó;Private room in rental unit;Private room;2;2;0;0;30;1;5;31;31;1;4.74;4.87;4.9;4.65;4.77;4.84;4.74;0
1,08191676646712E+018;1;1;el Baix Guinardó;Private room in rental unit;Private room;2;1;2;1;41;1;5;46;46;4;4.65;4.76;4.96;4.91;4.85;4.78;4.74;0
1,08236468217304E+018;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;94;32;333;4;4;0;5;4.75;4.5;5;4.75;5;4.5;1
1,08027980981528E+018;0;0;Sant Antoni;Entire rental unit;Entire home/apt;3;2;2;4;62;2.7;206.4;18;18;0;4.5;4.72;4.56;4.78;4.67;4.61;4.11;0
1,08028069262266E+018;0;0;Sant Antoni;Entire rental unit;Entire home/apt;3;2;2;4;60;2.8;119.6;14;14;1;4.5;4.86;4.64;4.64;4.79;4.93;4.43;0
1,08028151561309E+018;0;0;Sant Antoni;Entire rental unit;Entire home/apt;7;2;3;7;70;3;66.8;14;14;1;4.5;4.5;4.36;4.79;4.5;4.93;4.29;0
1,08028234539005E+018;0;0;Sant Antoni;Entire rental unit;Entire home/apt;7;2;3;7;74;2.8;143.8;12;12;2;4.67;4.75;4.75;4.75;4.67;4.75;4.33;0
1,08250644462639E+018;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;108;2.9;966;26;26;2;4.62;4.58;4.69;4.62;4.73;4.5;4.23;1
1,08250943748397E+018;0;1;Pedralbes;Entire rental unit;Entire home/apt;4;1.5;3;2;139;35.7;1125;1;1;0;1;1;2;3;3;2;1;1
1,08251109934598E+018;0;1;Sant Pere, Santa Caterina i la Ribera;Room in aparthotel;Private room;3;1;1;2;98;2.9;966;61;61;2;4.43;4.52;4.69;4.64;4.66;4.31;4.3;1
